	Kingdom	Phylum	Class	Order	Family	Genus	Species
FASV294	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	brasilianum
FASV296	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	sordidulum
FASV297	Fungi	NA	NA	NA	NA	NA	NA
FASV300	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	viride
FASV302	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cladorrhinum	bulbillosum
FASV303	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces	acuminatus
FASV304	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Cirrenalia	iberica
FASV305	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ochraceus
FASV306	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	NA	NA
FASV307	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	elongata
FASV308	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	scorteus
FASV309	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Cirrenalia	iberica
FASV310	Fungi	Ascomycota	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Macrophomina	phaseolina
FASV311	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV313	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV314	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV315	Fungi	Ascomycota	Sordariomycetes	Xylariales	Bartaliniaceae	NA	NA
FASV316	Fungi	Ascomycota	Dothideomycetes	Venturiales	Sympoventuriaceae	Ochroconis	tshawytschae
FASV317	Fungi	NA	NA	NA	NA	NA	NA
FASV318	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Sagenomella	oligospora
FASV319	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV320	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	luteo-olivacea
FASV321	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV322	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	concentricum
FASV325	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV326	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Powellomycetaceae	Powellomyces	NA
FASV327	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lophotrichus	fimeti
FASV328	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	NA
FASV329	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	NA
FASV330	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	avenacea
FASV331	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Thelonectria	rubrococca
FASV332	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV333	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV334	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV336	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	terreus
FASV338	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	NA
FASV339	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV340	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudeurotium	ovale
FASV341	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	brassicae
FASV342	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Pseudocosmospora	vilior
FASV343	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV346	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	NA
FASV347	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV348	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	radicina
FASV349	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Albifimbria	verrucaria
FASV351	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	glutinans
FASV352	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	ustus
FASV353	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Niessliaceae	Eucasphaeria	capensis
FASV354	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	NA
FASV355	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	circinata
FASV356	Fungi	Basidiomycota	Wallemiomycetes	Wallemiales	Wallemiaceae	Wallemia	sebi
FASV357	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	malorum
FASV358	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV359	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV360	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Coprinus	phaeopunctatus
FASV361	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV362	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pilosum
FASV363	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV364	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	sphaerospermum
FASV365	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	menonorum
FASV366	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	dimorphum
FASV367	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Pulvinula	NA
FASV368	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	decumbens
FASV369	Fungi	Rozellomycota	NA	NA	NA	NA	NA
FASV370	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV371	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	NA
FASV372	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV373	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV375	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Rhizoctonia	NA
FASV376	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Petriella	sordida
FASV377	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Ascotricha	NA
FASV378	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV379	Fungi	NA	NA	NA	NA	NA	NA
FASV380	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
FASV382	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV383	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Cephalotrichum	telluricum
FASV384	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV386	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	liriodendri
FASV387	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Cirrenalia	iberica
FASV389	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	elongata
FASV390	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Kernia	pachypleura
FASV391	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Clavicipitaceae	Metapochonia	bulbillosa
FASV392	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	NA
FASV393	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	oligospora
FASV395	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	luteo-olivacea
FASV396	Fungi	Ascomycota	Sordariomycetes	Hypocreales	NA	NA	NA
FASV397	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV398	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV399	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV400	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Setophaeosphaeria	badalingensis
FASV402	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	NA	NA
FASV403	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	NA
FASV404	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	domesticum
FASV405	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV406	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Gymnoascaceae	Leucothecium	emdenii
FASV408	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	NA	NA
FASV409	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
FASV410	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria	ramulariae
FASV411	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	virens
FASV412	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	microzygospora
FASV413	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV416	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	NA
FASV417	Fungi	Ascomycota	Sordariomycetes	NA	NA	NA	NA
FASV418	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	kiliense
FASV419	Fungi	Rozellomycota	NA	NA	NA	NA	NA
FASV420	Fungi	Basidiomycota	Cystobasidiomycetes	Erythrobasidiales	Erythrobasidiales_fam_Incertae_sedis	Sakaguchia	NA
FASV421	Fungi	Ascomycota	Sordariomycetes	Sordariales	NA	NA	NA
FASV422	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	citrinum
FASV423	Fungi	Ascomycota	Laboulbeniomycetes	Pyxidiophorales	NA	NA	NA
FASV424	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	blochii
FASV425	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV427	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Schizoparmaceae	Coniella	fragariae
FASV428	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV429	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV430	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV431	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Hirsutella	vermicola
FASV432	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
FASV433	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV435	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Zopfiella	NA
FASV436	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Helicodendron	westerdijkiae
FASV437	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV438	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Alternaria	rosae
FASV439	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	NA
FASV440	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV441	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Emericellopsis	NA
FASV442	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	NA	NA	NA
FASV443	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV444	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Rhinocladium	lesnei
FASV445	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	sayulitensis
FASV446	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Actinomucor	elegans
FASV448	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Stachybotrys	chartarum
FASV449	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	glutinans
FASV450	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV451	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	terrestris
FASV452	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	NA
FASV453	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	hollandicus
FASV454	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Actinomucor	elegans
FASV455	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	NA	NA
FASV456	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium	NA
FASV457	Fungi	NA	NA	NA	NA	NA	NA
FASV458	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	strictum
FASV459	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariales_fam_Incertae_sedis	Ramophialophora	NA
FASV460	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV461	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	NA	NA
FASV462	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	NA	NA
FASV463	Fungi	Basidiomycota	Tremellomycetes	Holtermanniales	Holtermanniales_fam_Incertae_sedis	Holtermanniella	takashimae
FASV464	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV465	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Microascus	croci
FASV466	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Monocillium	arctiicola
FASV467	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV468	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Lophotrichus	fimeti
FASV469	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	estremocensis
FASV470	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	macerans
FASV472	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV473	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV474	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	sydowii
FASV475	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Epicoccum	nigrum
FASV476	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola	NA
FASV477	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	tephrensis
FASV478	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreaceae	Trichoderma	viride
FASV479	Fungi	Ascomycota	NA	NA	NA	NA	NA
FASV480	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	appendiculatus
FASV481	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	penzigii
FASV482	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium	boydii
FASV483	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	jensenii
FASV484	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	solani
FASV485	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	sumatraense
FASV486	Fungi	Ascomycota	Sordariomycetes	Ophiostomatales	Ophiostomataceae	Sporothrix	NA
FASV487	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	NA	NA
FASV489	Fungi	Ascomycota	Dothideomycetes	Pleosporales	NA	NA	NA
FASV490	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV491	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	sayulitensis
FASV492	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	heyangensis
FASV493	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Sarocladium	dejongiae
FASV494	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Mucor	circinelloides
FASV495	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	alpina
FASV496	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	aeria
FASV497	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	simplicissimum
FASV498	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium	NA
FASV499	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	NA
FASV500	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV501	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	tephrensis
FASV502	Fungi	Mucoromycota	Mucoromycetes	Mucorales	Mucoraceae	Actinomucor	elegans
FASV503	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV504	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	NA
FASV505	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	NA	NA
FASV506	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV507	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Chaetosphaeronema	NA
FASV508	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Spizellomycetaceae	NA	NA
FASV509	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Podospora	dimorpha
FASV510	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV511	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	furcatum
FASV512	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Ajellomycetaceae	NA	NA
FASV514	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV515	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	NA
FASV516	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV518	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV519	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV520	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Paraphoma	fimeti
FASV521	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Arachnomycetaceae	NA	NA
FASV523	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	stepposum
FASV524	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	NA
FASV525	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus	neoniveus
FASV526	Fungi	NA	NA	NA	NA	NA	NA
FASV527	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	carpinicola
FASV528	Fungi	Basidiomycota	Agaricomycetes	Trechisporales	Hydnodontaceae	Subulicystidium	NA
FASV529	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	miniglutinans
FASV530	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	persicinum
FASV531	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Myrothecium	NA
FASV532	Fungi	Ascomycota	Sordariomycetes	Sordariales	Sordariaceae	NA	NA
FASV533	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Schizothecium	carpinicola
FASV534	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV535	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	NA
FASV536	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	concentricum
FASV538	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Dactylonectria	macrodidyma
FASV539	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Bionectriaceae	Clonostachys	NA
FASV540	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	rutilum
FASV541	Fungi	Ascomycota	Eurotiomycetes	Onygenales	Onygenales_fam_Incertae_sedis	Chrysosporium	pseudomerdarium
FASV542	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Beauveria	amorpha
FASV543	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	birnbaumii
FASV544	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Cucurbitariaceae	Pyrenochaeta	inflorescentiae
FASV548	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucoagaricus	leucothites
FASV550	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Exidiaceae	NA	NA
FASV551	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	Cirrenalia	iberica
FASV552	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV553	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetales_fam_Incertae_sedis	Candida	membranifaciens
FASV554	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Acremonium	acutatum
FASV555	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV557	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	lemhiflumine
FASV558	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Stagonosporopsis	dorenboschii
FASV559	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	minioluteus
FASV560	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Tetracladium	marchalianum
FASV561	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV562	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	NA	NA
FASV563	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	birnbaumii
FASV564	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Leucocoprinus	birnbaumii
FASV565	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	georgiense
FASV566	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	Phialophora	geniculata
FASV567	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Psathyrellaceae	Coprinellus	verrucispermus
FASV568	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces	sayulitensis
FASV569	Fungi	Basidiomycota	Agaricomycetes	Auriculariales	Auriculariales_fam_Incertae_sedis	Oliveonia	pauxilla
FASV570	Fungi	NA	NA	NA	NA	NA	NA
FASV571	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	ambigua
FASV572	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Paramyrothecium	NA
FASV573	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	aeria
FASV575	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Piskurozymaceae	Solicoccozyma	aeria
FASV576	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Stemphylium	NA
FASV577	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	dimennae
FASV578	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	brasilianum
FASV579	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	NA	NA
FASV581	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiales_fam_Incertae_sedis	Cadophora	NA
FASV582	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Pseudeurotiaceae	Pseudogymnoascus	NA
FASV583	Fungi	NA	NA	NA	NA	NA	NA
FASV585	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Articulospora	proliferata
FASV587	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	saksenae
FASV588	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV589	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	victoriae
FASV590	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Cercophora	coronata
FASV592	Fungi	Ascomycota	Sordariomycetes	Sordariales	Cephalothecaceae	Phialemonium	inflatum
FASV594	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	parvulum
