	m1cmr2	m1cmr3	m1cmt2	m1cmt3	m1rmr2	m1rmr3	m1rmt2	m2cmr2	m2cmr3	m2cmt2	m2rmr2	m2rmr3	m2rmt2	m2rmt3	m3cmr2	m3cmr3	m3cmt2	m3cmt3	m3rmr2	m3rmr3	m3rmt3	m4rmr2	m4rmr3	m4rmt2	m4rmt3	p1cmb1	p1cmb2	p1cmb3	p1rmb1	p1rmb2	p1rmb3	p2cmb1	p2cmb2	p2cmb3	p2rmb1	p2rmb2	p2rmb3	p3cmb1	p3cmb2	p3cmb3	p3rmb1	p3rmb2	p3rmb3	p4rmb1	p4rmb2	p4rmb3	q1cmr2	q1cmr3	q1cmt2	q1cmt3	q1rmr2	q1rmr3	q1rmt2	q1rmt3	q2cmr2	q2cmr3	q2cmt2	q2cmt3	q2rmr2	q2rmr3	q2rmt2	q2rmt3	q3cmr2	q3cmr3	q3cmt2	q3rmr2	q3rmr3	q3rmt2	q3rmt3	q4rmr2	q4rmr3	q4rmt3	s1cmr2	s1cmr3	s1cmt2	s1cmt3	s1rmr2	s1rmr3	s1rmt3	s2cmr2	s2cmr3	s2cmt2	s2cmt3	s2rmr2	s2rmr3	s2rmt2	s2rmt3	s3cmr2	s3cmr3	s3cmt3	s3rmr2	s3rmr3	s3rmt3
FASV15	0.085213499906769	0.058851113716295	0.085167464114833	0.00110302228105	0.07218479307026	0.08105954989046	0.021772939346812	0.076769527030201	0.014027212792818	0.01449119793903	0.034736842105263	0.01981746234363	0.006773920406435	0.001027538018907	0.331450726584443	0.018249131773803	0.098928405031837	0.004172684962285	0.029477138018628	0.004777572452337	0.000376411543287	0.109471465140792	0.028615794143745	0.016171792152704	0.001181017822633	0.000764954867663	0.000429835651075	6.84E-05	0.002278820375335	0.000142399430402	5.70E-05	0.000351939184909	0.000488543651375	0.000385951370127	0.000404312668464	9.88E-05	8.59E-05	0.000814848347669	0.000164480447387	0.000146886016451	0.000573112821353	0.000348918353105	0.002092414995641	0.000278823365398	0.000179444618904	0.000412227295789	0.044959202672362	0.007348738466563	0.052760736196319	0.000292056074766	0.160929759939032	0.054838651942799	0.03781331028522	0.004346251358204	0.233185931715343	0.006226312939903	0.012619669277633	0.003594892773026	0.205147009800653	0.003130086390384	0.018278680995683	0.000330064126745	0.029242424242424	0.004524477422858	0	0.036799209681403	0.001266546821376	0.015695067264574	0.001566345938689	0.053645688938176	0.003585835948005	0.004065040650407	0.000934191405439	0.001011847042455	0.000916230366492	0.002005347593583	0.000426030461178	0.001809772772974	8.64E-05	0.00100715077047	0.000681605180199	0.000596391829432	0.000218388294387	0.001850872554204	0.001329787234043	0.000332060434999	0.00070949940875	0.002107748081949	0.000761107411283	0.000927029532512	0.000650849062186	0.001453177757832	0
FASV16	0.002871527130338	0.008018757327081	0.029665071770335	0.00330906684315	0.006187267977451	0.006572395937064	0.044841886988077	0.012775351087314	0.004699116285594	0.001288106483469	0.001842105263158	0.00692494255808	0.002540220152413	0.001438553226469	0.002747588228111	0.000212961142782	0.013977325671688	0.001283903065319	0.015188399661304	0.007121287240276	0.006775407779172	0.001656377051649	0.006433007985803	0.014934605867798	0.005046167060339	0.000968942832373	0.000353982300885	0	0.001072386058981	0.00064079743681	0.000171066887153	0.000351939184909	0.000683961111925	0.000551359100182	0.000876010781671	0.000691733781313	0.000300558179476	0.00181077410593	0.000411201118467	0.000403936545241	0.000614049451449	0.000139567341242	0.002789886660854	0.002035410567406	0.000628056166166	0.001553779807204	0.000876184217732	0.005470727525108	0.001840490797546	0.013726635514019	0.005038316609509	0.015606822615575	0.00680639585134	0.022817819630569	0.009306869600987	0.02328099621007	0.022193211488251	0.049212842444527	0.000733382225482	0.00676098660323	0.00110223201984	0.005233874009808	0.002575757575758	0.000754079570476	0.037037037037037	0.01249691281798	0.006496159503187	0.010229820627803	0.006712911165809	0.002772387025229	0.003413439988967	0.040650406504065	0.031035914469587	0.010666554239218	0.137696335078534	0.03826871657754	0.048744985266447	0.047054092097326	0.029635389666494	0.066975526236278	0.047201158728806	0.078723721485016	0.04236732911116	0.045742993125331	0.035682624113475	0.067020864463999	0.019787150177375	0.102689486552567	0.02098753686614	0.012183816713018	0.065972427667002	0.048125828097619	0.014975981915795
FASV17	0.000932314003356	4.69E-05	0.011961722488038	0.00242664901831	0.000274989687887	0.000796654052977	0.002073613271125	0.021464468554788	0.052672184037032	0.004723057106054	0.000263157894737	0.010307633392903	0.011007620660457	0	0.000305287580901	4.91E-05	0	0.003691221312791	0.000687976291279	0.337945643845495	0.25771643663739	0.000828188525824	0.145075421472937	0	0.136461241142366	0.000356978938243	2.53E-05	0.000957788875966	0.148927613941019	0	0.000456178365741	0.00556063912156	0.005178562704578	0.000165407730055	0.000202156334232	0.000741143337121	0.000171747531129	0.004526935264826	0.00012336033554	0.000367215041128	0.000327493040773	0.000314026517795	0.002441150828248	0.003931409452112	0.001345834641784	0.000887874175545	0.000273807568041	0.000734873846656	0	0	0.001100808670985	0.154171066525871	0.000216076058773	0.004346251358204	0.01254627725216	0.000541418516513	0.000870322019147	0.003718854592785	0.000333355557037	0.23525729310129	0.00036741067328	0.206714447378348	0.00969696969697	9.05E-05	0.006172839506173	0.00306248456409	0.307934302990685	0.00070067264574	0.226448869993287	0.000762406431938	0.300037927110989	0.048780487804878	0.000726593315341	0.047514650701969	0.002748691099476	0.067513368983957	0.000142010153726	0.131711240699779	0.000691204423708	0.01631584248162	0.013376501661413	0.00149097957358	0.005459707359686	0.000528820729773	0.24468085106383	0.0001660302175	0.233346472211273	0.002782227468173	0.000856245837694	0.001854059065025	0.000295840482812	0.239304184297132	0.154280870302345
FASV18	0.02998321834794	0.027057444314185	0	0	0.002749896878867	0.005775741884087	0.002592016588906	0.014748015593443	0.009117688315332	0.006118505796479	0.004473684210526	0.004914475363799	0.003386960203218	0	0.004915130052509	0.008649498722233	0	0.001123415182154	0.001270110076207	0.00108171451751	0.000125470514429	0.00745369673242	0.006211180124224	0.000618593142453	0.000429461026412	0.123667703605487	0.103893805309735	0.107751248546213	0.028686327077748	0.053399786400854	0.078576723498888	0.109734637854579	0.118764961649323	0.122622263880465	0.065026954177898	0.067295815010623	0.066766852726492	0.113535536441829	0.108886056170073	0.062059341950646	0.078352710004912	0.064759246336357	0.020052310374891	0.064687020772341	0.075815351487147	0.081842973110096	0.010623733639998	0.021882910100433	0	0.000292056074766	0.001058469875947	0.002648864388882	0.000432152117545	0	0.011620732208968	0.012114239306984	0.000870322019147	0.000495847279038	0.000800053336889	0.001627644923	9.19E-05	0	0.011666666666667	0.004222845594667	0	0.009286243516918	0.001103121425069	0.000140134529148	0.000223763705527	0.002148599944552	0.001275730096887	0	0.010224205937305	0.013659935073148	0.001178010471204	0.000752005347594	0.001562111690986	0.002815202091293	0	0.007855776009669	0.015080514611911	0.000149097957358	0	0.000528820729773	0	5.53E-05	0.000157666535278	0.007419273248461	0.005118447340881	0.000264865580718	0.00254422815218	0.001111253579519	0.000282565696524
FASV19	0.000298340481074	0.000187573270809	0.023923444976077	0	0.000687474219717	0.003784106751643	0.002592016588906	0.002207505518764	0.000210408191892	0	0.002105263157895	0.001180750574419	0.004233700254022	0	0.000335816338991	0	0	0.000641951532659	0.001270110076207	0.001171857393969	6.27E-05	0.000602318927872	0.001552795031056	0.000883704489219	0.000858922052824	0.00020398796471	0.000151706700379	0.000136826982281	0.000603217158177	0.000142399430402	0.000171066887153	0.000492714858872	0.000244271825688	0.000110271820036	0.000539083557951	0	0.000257621296694	0.000724309642372	0.000328960894774	0.000624265569918	0.000368429670869	0.000523377529658	0.001743679163034	5.58E-05	0.000314028083083	9.51E-05	0.000438092108866	0.000489915897771	0.000613496932515	0.000292056074766	0.000677420720606	0.000572727435434	0.000756266205704	0.002535313292285	0.00082270670506	0.000609095831077	0.001740644038294	0.000743770918557	0.00026668444563	0.001126831100538	9.19E-05	0.000141456054319	0.000909090909091	0.000180979096914	0.012345679012346	0.00256853544085	0.00049027618892	0.000140134529148	0.002461400760797	0.002009980593291	0.000275833534462	0	0.013130579198671	0.000801045575277	0.000261780104712	0.000752005347594	0.018461319984379	0.001206515181983	0.000691204423708	0.007452915701481	0.001022407770299	0.00149097957358	0.000218388294387	0.012691697514543	0.000886524822695	0.0001660302175	0.001182499014584	0.007672203018295	0.000304442964513	0.001589193484307	0.018815454706822	0.002478950292773	0.000282565696524
FASV20	0.067275778482193	0.015709261430246	0.007177033492823	0.00044120891242	0.019936752371786	0.006572395937064	0.000777604976672	0.039054060401108	0.037803338476645	0.000322026620867	0.008157894736842	0.007754659177942	0.001693480101609	0	0.017920380998901	0.01657820588428	0.000155303618574	0.000160487883165	0.025296359017782	0.002118357596791	0.000439146800502	0.045926818250264	0.025288376220053	0.001679038529516	0.001503113592441	0.001580906726503	0.003034134007585	0.004720530888691	0.000536193029491	0.000996796012816	0.000684267548612	0.004997536425706	0.002100737700914	0.005844406461929	6.74E-05	9.88E-05	0.00742808072134	0.002806699864192	0.004811053086064	0.005141010575793	0.000654986081546	0.000593161200279	0.000348735832607	0.000920117105813	0.001121528868153	0.000983003551497	0.036306883522261	0.031926186004736	0.000613496932515	0	0.008764130572844	0.016573300162869	0.000108038029386	0.000362187613184	0.003393665158371	0.003722252301029	0.002610966057441	0.000743770918557	0.020001333422228	0.001126831100538	0.00082667401488	0	0.042121212121212	0.018248725605526	0	0.004445542109163	0.001062265075993	0.001541479820628	0.001342582233162	0.003673412808428	0.004447815743199	0.004065040650407	0.00342536848661	0.001602091150554	0.000523560209424	0.00033422459893	0.000213015230589	0.00160868690931	0.000259201658891	0.001309296001611	0.01090568288319	0.000894587744148	0	0.000528820729773	0.001108156028369	0	0.000157666535278	0.002782227468173	0.044505755874798	0.001059462322871	0.000355008579374	0.00051288626747	0
FASV21	0.076151407794145	0.012567409144197	0.002870813397129	0	0.001512443283377	0.008962358095997	0.001555209953344	0.001831759898549	0.002945714686492	0	0.016578947368421	0.025721215215726	0.000846740050804	0.000205507603781	0.000793747710343	0.000638883428347	0	0	0.006138865368332	0.002794429170235	6.27E-05	0.002710435175425	0.015971606033718	0.001148815835984	0.001181017822633	0.000662960885308	0.000606826801517	0.018540056099063	0.002211796246649	0.003417586329655	0.003193248560187	0.002041247272471	0.001758757144951	0.000882174560291	0.005727762803235	0.010870102277781	0.002919708029197	0.003531009506564	0.001521444138328	0.002203290246769	0.015474046176519	0.014619678995115	0.009415867480384	0.013467168548724	0.002063613117402	0.008878741755454	0.001204753299381	0.013880950436842	0.000613496932515	0	0.000846775900758	0.006657956436919	0.000216076058773	0.001448750452735	0.000462772521596	0.009542501353546	0.004786771105309	0	0.000933395559704	0.070865155878302	0.00027555800496	9.43E-05	0.002121212121212	0.001025548215848	0.012345679012346	0.013139046678192	0.000898839679686	0.00070067264574	0.001790109644216	0.000485167729415	0.002482501810158	0	0.003529167531659	0.003752266115772	0.001047120418848	0.000250668449198	0.002485177690205	0.021114015684697	0.000259201658891	0.001510726155706	0.004089631081196	0.000149097957358	0	0.117133791644632	0.000664893617021	5.53E-05	0.000157666535278	0.01037012056319	0.000856245837694	0.001059462322871	0.014437015561209	0.001966064025302	0.000282565696524
FASV22	0.000223755360806	0.001125439624853	0.00622009569378	0.00022060445621	0.002199917503094	0.001593308105955	0.000259201658891	0.001479498379597	0.000911768831533	0.000214684413912	0.004736842105263	0.001755169772785	0.001693480101609	0.025277435265105	0.000793747710343	9.83E-05	0	0	0.0385266723116	0.001757786090954	0	0.002710435175425	0.000665483584738	0.001237186284906	0.000429461026412	5.10E-05	0.000176991150442	0.001163029349388	0.000938337801609	7.12E-05	0.000114044591435	0.000281551347927	0.000146563095413	0.000220543640073	0.000404312668464	0.000148228667424	8.59E-05	9.05E-05	0.00012336033554	0.000734430082256	0.000204683150483	0.000104675505932	0.000348735832607	8.36E-05	0.000134583464178	3.17E-05	0.000657138163299	0.014289213684984	0	0	0.002667344087387	0.00119914806794	0.023876404494382	0.001810938065918	0.000771287535993	0.00243638332431	0.000870322019147	0.001611503656874	0.000400026668445	0.002253662201077	0.00018370533664	9.43E-05	0.000606060606061	0.001236690495581	0.049382716049383	0.004692516670783	0.001634253963066	0.003082959641256	0.000671291116581	0.004713057942889	0.001723959590387	0.01219512195122	0.001453186630683	0.002108014671782	0.000261780104712	0.000167112299465	0.004899350303547	0.004021717273276	0.000259201658891	0.005640044314634	0.002726420720797	0.000447293872074	0	0.00211528291909	0.000886524822695	0.000332060434999	0.000315333070556	0.0099485709468	0.001807630101798	0.000132432790359	0.000887521448435	0.002008804547592	0.000565131393049
FASV24	0.027298154018273	0.029120750293083	0.014832535885168	0.00022060445621	0.098308813419497	0.001194981079466	0.068170036288232	0.021182659339627	0.006312245756768	0.012344353799914	0.025	0.004308143987746	0.005927180355631	0	0.004182439858347	0.000245724395518	0.028265258580525	0.000160487883165	0.00571549534293	0.004597286699419	6.27E-05	0.015208552928776	0.014196983141083	0.028808766348533	0.002362035645265	0.000152990973533	0.000101137800253	0.000342067455702	0.000469168900804	0.000142399430402	0	0.000140775673964	0.000146563095413	5.51E-05	0.000202156334232	9.88E-05	4.29E-05	0.000633770937076	0.000699041901394	0.000110164512338	8.19E-05	6.98E-05	0.000348735832607	8.36E-05	0.000224305773631	0.000221968543886	0.025409342314222	0.005715685473994	0.058895705521472	0.000584112149533	0.046233964181379	0.019955971578401	0.077247191011236	0.002535313292285	0.022110242698478	0.008324309691391	0.052219321148825	0.015867112929218	0.032868857923862	0.003505696757231	0.046477450169927	4.72E-05	0.038787878787879	0.003106807830362	0.006172839506173	0.015460607557422	0.000408563490766	0.006586322869955	0.000671291116581	0.010535070695869	0.004482294935007	0.016260162601626	0.000622794270293	0.000758885281842	0.000785340314136	0.000501336898396	0.00213015230589	0.002413030363965	0.000172801105927	0.000705005539329	0.000937207122774	0.000447293872074	0.000218388294387	0.001586462189318	0.000664893617021	5.53E-05	0.000394166338195	0.000927409156058	0.00036152602036	0.000927029532512	0.000236672386249	0.001196734624097	0
FASV25	0.004512399776245	0.001922626025791	0.004306220095694	0.00022060445621	0.022824144094597	0.021907986456881	0.005184033177812	0.011225400403927	0.00343666713424	0.00075139544869	0.008421052631579	0.007531273934133	0.004233700254022	0.000205507603781	0.012486262058859	0.000851844571129	0.029041776673397	0.000481463649494	0.025666807790009	0.00329021499076	6.27E-05	0.009486523113989	0.006433007985803	0.00892541534111	0.000644191539618	0.000662960885308	0.000809102402023	0.000684134911405	0.001072386058981	0.001495194019224	0.001026401322917	0.001337368902654	0.001123650398163	0.000496223190164	0.000808625336927	0.000543505113889	0.001073422069558	0.001539157990041	0.000986882684321	0.005214453584019	0.001801211724251	0.001221214235869	0.002615518744551	0.029276453366792	0.001435556951236	0.000792744799594	0.018235584031543	0.020739773005634	0.001226993865031	0	0.009695584063678	0.007713922646001	0.00118841832325	0.001448750452735	0.028640477169889	0.020303194369247	0.001740644038294	0.000991694558076	0.011600773384892	0.005759358958307	0.030770643887205	0	0.009242424242424	0.002322565077067	0.012345679012346	0.009533218078538	0.005352181729041	0.000980941704036	0.000895054822108	0.025298031605212	0.002930731303658	0	0.007940626946232	0.005986761667861	0.00065445026178	0.000250668449198	0.007704050839635	0.010054293183189	0	0.006042904622822	0.007327255687143	0.000298195914716	0	0.006874669487044	0.005540780141844	0.000110686811666	0.000157666535278	0.006491864092404	0.002663875939492	0.000529731161436	0.005088456304361	0.016455101081335	0.019497033060187
FASV26	0.011374230840947	0.011301289566237	0.000478468899522	0	0.014711948301939	0.010555666201952	0.002332814930016	0.010426940960969	0.002454762238743	0.000858737655646	0.037368421052632	0.014615777380649	0.008467400508044	0	0.018592013676884	0.0009173710766	0.000465910855723	0	0.027254445385267	0.006355072790373	0.000564617314931	0.011895798825478	0.007098491570541	0.002032520325203	0.000214730513206	0.002600846550054	0.000733249051833	0.001094615858247	0.001340482573727	0.000783196867213	0.001026401322917	0.000915041880763	0.002589281352289	0.00215030049071	0.000741239892183	0.000988191116162	0.001073422069558	0.001901312811227	0.003166248612196	0.001248531139835	0.001719338464058	0.001046755059316	0.002092414995641	0.002314233932804	0.001121528868153	0.000348807711821	0.036854498658343	0.005960643422879	0.000613496932515	0	0.029002074600957	0.021548869758202	0.000864304235091	0.003621876131836	0.01131221719457	0.019288034650785	0.002175805047868	0.000867732738317	0.029668644576305	0.006886190058846	0.00174520069808	9.43E-05	0.095454545454546	0.007148674328115	0.012345679012346	0.070041985675475	0.010254943618238	0.004904708520179	0.000671291116581	0.071874133629055	0.007826776540358	0	0.000986090927963	0.000843205868713	0.000523560209424	8.36E-05	0.003763269073739	0.009652121455862	8.64E-05	0.004733608621211	0.004941637556445	0.000149097957358	0.000218388294387	0.026969857218403	0.002437943262411	0.001272898334163	0.00070949940875	0.013826827417587	0.000894301208258	0.000397298371077	0.011123602153719	0.009958541693379	0.001130262786098
FASV27	0.000671266082417	0.000140679953107	0.003827751196172	0	0.001924927815207	0.001394144592711	0.000518403317781	0.004344558733737	7.01E-05	0	0.001052631578947	0.000446770487618	0.000846740050804	0	0.000549517645622	3.28E-05	0	0.00032097576633	0.006403471634208	0.000540857258755	6.27E-05	0.001731666917633	0.002440106477374	0.000176740897844	0.000322095769809	0.00020398796471	0.000151706700379	0.000342067455702	0.000402144772118	0.000213599145603	0.000114044591435	0.000211163510945	0	0.000330815460109	0.000539083557951	4.94E-05	8.59E-05	0.000633770937076	4.11E-05	0.000440658049354	0.000163746520386	0.000279134682484	0.000348735832607	2.79E-05	0.000224305773631	0	0.001916652976288	0.000898179145913	0	0	0.002328633727084	0.000304261450074	0.000216076058773	0.001086562839551	0.001131221719457	0.000879805089334	0	0.000247923639519	0.002000133342223	0.000751220733692	0	4.72E-05	0.001515151515152	0.000361958193829	0	0.001037293158805	0.000898839679686	0.000140134529148	0.001790109644216	0.00194067091766	3.45E-05	0	0.021849698982769	0.001054007335891	0.000392670157068	0.000250668449198	0.023786700749104	0.002010858636638	0.000259201658891	0.014805116325914	0.000426003237625	0.000149097957358	0.000218388294387	0.02644103648863	0.000886524822695	0	0.000394166338195	0.010707360256302	0.000247359908667	0.001059462322871	0.029939056860541	0.001196734624097	0
FASV28	0.00701100130524	0.003423212192263	0.000478468899522	0	0.001099958751547	0.002389962158932	0.001555209953344	0.010450425062233	0.007644830972086	0.119901245169601	0.000526315789474	0.000733980086801	0.001693480101609	0	0.00763218952253	0.006437979162571	0	0.000802439415824	0.000582133784928	0.000405642944066	0.000313676286073	0.000602318927872	0.000887311446318	0.000265111346766	0.000107365256603	0.022081697179866	0.011302149178255	0.013887938701512	0.010187667560322	0.009327162691349	0.02617323373439	0.037727880622229	0.023156969075187	0.019132160776314	0.015633423180593	0.009733682494194	0.012279948475741	0.030783159800815	0.045602204037995	0.033563454759107	0.008023579498936	0.007745987438939	0.008369659982563	0.007695524884985	0.008747925171594	0.009766615930999	0.004107113520618	0.002776190087368	0	0	0.002455650112198	0.000859091153151	0.000108038029386	0.001448750452735	0.004216371863431	0.007985923118571	0.000870322019147	0.000371885459279	0.000333355557037	0.001001627644923	0	0	0.025606060606061	0.002955991916267	0.006172839506173	0.001531242282045	0.000285994443537	0	0	0.001247574161353	0.000241354342654	0	0.001193689018061	0.000843205868713	0.000130890052356	0.000167112299465	0.00071005076863	0.001809772772974	0	0.005035753852352	0.002726420720797	0.000596391829432	0	0.001057641459545	0	0	0.000157666535278	0.006913413708794	0.002473599086671	0.000397298371077	0.000177504289687	0.000299183656024	0
FASV29	0.004848032817453	0.015615474794842	0.000478468899522	0.0022060445621	0.014436958614052	0.005576578370842	0.013996889580093	0.006904325771453	0.0027353064946	0.008802060970374	0.003684210526316	0.005871840694409	0.016934801016088	0.003288121660501	0.005495176456222	0.001343293362165	0.059325982295388	0.003530733429626	0.010107959356478	0.001442286023347	6.27E-05	0.003839783165186	0.006211180124224	0.01785083068222	0.002254670388662	0.010811362129634	0.02070796460177	0.016966545802832	0.017225201072386	0.010181559273763	0.013115128015054	0.010698951221229	0.014070057159607	0.012570987484148	0.014757412398922	0.012204160284599	0.024259338772005	0.01167949298325	0.016077963732061	0.015019095182139	0.011748812837727	0.015212840195394	0.018657367044464	0.006691760769552	0.013323762953658	0.029838914256723	0.010952302721647	0.00538907487548	0.030061349693252	0	0.005758076125153	0.004044887512752	0.014044943820225	0.001810938065918	0.003753599341835	0.004737412019491	0.011749347258486	0.001363580017355	0.004000266684446	0.002629272567923	0.010654909525122	0.000754432289702	0.011969696969697	0.003016318281905	0.012345679012346	0.00918745369227	0.001062265075993	0.007987668161435	0.000447527411054	0.02606043803715	0.001517084439541	0	0.001349387585634	0.001306969096505	0.001570680628272	0.000668449197861	0.000994071076082	0.000804343454655	8.64E-05	0.001208580924564	0.005282440146545	0.000447293872074	0.000436776588775	0.001057641459545	0.000664893617021	0.000332060434999	0.000472999605834	0.00126464884917	0.000665968984873	0.000662163951794	0.001242530027809	0.005556267897594	0.000282565696524
FASV30	3.73E-05	0.043704572098476	0.005741626794258	0	0.001374948439434	0.000796654052977	0.000259201658891	0.000164388708844	0.191541590685931	0	0.002105263157895	0.063505233597141	0.003386960203218	0.001027538018907	0.000580046403712	0.022688552519494	0	0.001123415182154	0.000158763759526	4.51E-05	0	0	0	0.001060445387063	0.000536826283015	0	0.000101137800253	0	0	0.000711997152011	0	0.000140775673964	4.89E-05	0	0	0.000197638223232	0	0.000452693526483	0.004523212303137	0.003708871915394	0.000409366300966	0	0.003312990409765	0	0	0.000221968543886	0	0.003184453335511	0.000613496932515	0	0	1.79E-05	0	0	0	0.000744450460206	0.00739773716275	0	0	0.001627644923	9.19E-05	0	0.000151515151515	0.05658613096854	0	0	0.00036770714169	0.00070067264574	0.000223763705527	0	0.044133365513912	0	0	0.347358657616257	0	0.181233288770053	0.000639045691767	0.001206515181983	0.000259201658891	0.000402860308188	0.073442958166482	0.000298195914716	0.001091941471937	0.003172924378636	0	0	0	0	0.000323470649795	0.000794596742153	0	0	0
FASV31	0.000372925601343	0	0.000956937799043	0	0	0.000199163513244	0.000777604976672	0.000187872810108	0	0.001288106483469	0.000789473684211	3.19E-05	0.000846740050804	0	3.05E-05	0	0	0.000160487883165	0.001217188823031	0.000180285752918	0	0.000527029061888	0.000221827861579	0	0.000107365256603	0.00061196389413	0.000834386852086	0.000136826982281	0.001541554959786	0.000355998576006	0.001140445914353	0.000915041880763	0.0003908349211	0.0006064950102	0.001212938005391	0.001383467562627	0.003993130098755	0	0.000945762572474	0.001248531139835	0.000736859341739	0.0006629448709	0.000697471665214	0.001143175798132	0.000493472701987	0.000570776255708	5.48E-05	0.000163305299257	0	0	0.000169355180152	3.58E-05	0.000108038029386	0	0.000205676676265	6.77E-05	0	0	0.000866724448297	0	0	0	0.00030303030303	0	0.006172839506173	0.002272165966905	4.09E-05	0	0	0.000901025783199	6.90E-05	0	0	0	0	0.000250668449198	0.000142010153726	0.001407601045646	0.001382408847417	0.000100715077047	0	0.002832861189802	0	0.000528820729773	0.000443262411348	0	0	0.000505859539668	0	0.000132432790359	0.000828353351873	0.000384664700603	0
FASV32	0.018571694946858	0.012520515826495	0.000478468899522	0	0.00041248453183	0.000199163513244	0.000777604976672	0.008876990277582	0.006592790012624	0.000107342206956	0.000526315789474	0.000542507020679	0.001693480101609	0	0.006136280376114	0.003980735207391	0	0.000641951532659	0.000158763759526	0.000135214314689	6.27E-05	0.000602318927872	0.000443655723159	0.000265111346766	0.000322095769809	0.060278443571829	0.089658659924147	0.071423684750633	0.002278820375335	0.006194375222499	0.003763471517363	0.048004504821567	0.052616151253115	0.082373049567183	0.004649595687332	0.002915163792678	0.002275654787462	0.039837030330466	0.053620625848102	0.053136016451234	0.004339282790241	0.003384508025122	0.000174367916303	0.003708350759794	0.003409447759185	0.006595636732623	0.0186189146268	0.010124928553932	0	0	0.00080443710572	0.000161079591216	0	0.000362187613184	0.012700534759358	0.009677855982675	0.001305483028721	0.000247923639519	0.000333355557037	0.000751220733692	0	0	0.018181818181818	0.002624196905257	0	0.000444554210916	0.000285994443537	0	0.000223763705527	0.001386193512614	3.45E-05	0	0.006487440315549	0.006492685189089	0.000261780104712	0.000501336898396	0.000284020307452	0.000402171727328	0	0.004935038775305	0.007242055039618	0.000447293872074	0	0.000528820729773	0	0	0.000157666535278	0.0049742854734	0.002625820568928	0.000132432790359	0.000414176675936	0.000128221566868	0.000282565696524
FASV35	0.006377027782957	0.052332942555686	0.00622009569378	0.00022060445621	0.023649113158257	0.008364867556264	0.026438569206843	0.018528955896858	0.002524898302707	0.029411764705882	0.008947368421053	0.007275976512637	0.018628281117697	0	0.007082671876908	0.001294148483061	0.051405497748098	0.000802439415824	0.007356054191363	0.002749357732005	0.000376411543287	0.008733624454148	0.018189884649512	0.046217744786144	0.001181017822633	0.004793717170687	0.004121365360303	0.003283847574742	0.000603217158177	0.000783196867213	0.000171066887153	0.001618920250581	0.004299184132102	0.004631416441528	0.000269541778976	0.000395276446465	8.59E-05	0.001901312811227	0.00349520950697	0.00352526439483	0.000368429670869	6.98E-05	0.000871839581517	0.000418235048097	0.000493472701987	0.000792744799594	0.024806965664531	0.005307422225851	0.03558282208589	0.001168224299065	0.021719801854439	0.005834660748483	0.042134831460674	0.001086562839551	0.012854792266557	0.007579859231186	0.046562228024369	0.00508243461014	0.011534102273485	0.003130086390384	0.054836042987049	0.000282912108638	0.013181818181818	0.00509757789642	0.006172839506173	0.006964682637688	0.000898839679686	0.014153587443946	0.000895054822108	0.029595231494317	0.002516981001965	0.008130081300813	0.000570894747768	0.000590244108099	0.000130890052356	0.000919117647059	0.000426030461178	0.001206515181983	0	0.000604290462282	0.001448411007924	0.000149097957358	0	0.000528820729773	0.000886524822695	0	0.000157666535278	0.00084309923278	0.000437636761488	0.000397298371077	0.000118336193125	0.000256443133735	0
FASV36	0.000111877680403	0.000234466588511	0.002870813397129	0	0.000274989687887	0.000597490539733	0.000259201658891	2.35E-05	0.00035068031982	0	0.002368421052632	0.000159560888435	0.001693480101609	0.000205507603781	6.11E-05	0	0	0.00032097576633	0.000105842506351	0	0.000501882057716	0.000150579731968	0	0.000441852244609	0.000536826283015	0.00020398796471	0.000101137800253	0.000205240473421	0.000201072386059	7.12E-05	0	7.04E-05	4.89E-05	5.51E-05	6.74E-05	0.000148228667424	0.000257621296694	0.000362154821186	0	0.000293772032902	0.00012280989029	3.49E-05	0.000174367916303	0.000223058692318	0.000179444618904	0.000158548959919	0.000109523027216	0.000244957948885	0	0.000292056074766	0.000211693975189	0	0.000108038029386	0.001086562839551	0.000257095845331	0.002301028695181	0.002175805047868	0.000247923639519	0.000200013334222	0.000250406911231	0.00018370533664	4.72E-05	0.00030303030303	3.02E-05	0	9.88E-05	0	0.000140134529148	0.001566345938689	0.000138619351261	3.45E-05	0.004065040650407	0.020137014739464	0.002192335258653	0.019764397905759	0.003425802139037	0.015905137217311	0.006635833500905	0.000691204423708	0.128814583543156	0.01627332367726	0.012673326375429	0.003930989298974	0.016393442622951	0.009751773049645	0.025790027118269	0.002443831296807	0.007250653401905	0.013072019788793	0.000794596742153	0.007159339684042	0.001538658802411	0.000565131393049
